image_url,description,country,weather,time_of_day,season,activity,mood
https://i.postimg.cc/s2qNqJ6N/Stockholm-Sweden.jpg,a picturesque view of stockholm s waterfront and historic buildings chosen for its classic scandinavian charm,Sweden,Cloudy,Afternoon,Spring,sightseeing,Nostalgia
https://i.postimg.cc/VkNZNh24/The-Amazon-Jungle-How-To-Pick-The-Best-Rainforest-Tour.jpg,a dense green rainforest scene from the amazon jungle chosen for its wild lush vegetation and sense of natural adventure,Brazil,Cloudy,Afternoon,Spring,exploring,Adventure
https://i.postimg.cc/63CYSxGn/Tokyo-painted-by-Memory-Magnets-AI.jpg,a stylized cityscape of tokyo with bright lights and futuristic vibes chosen for its energetic urban and modern atmosphere,Japan,Clear,Evening,Winter,sightseeing,Excitement
https://images.pexels.com/photos/27348423/pexels-photo-27348423.jpeg?_gl=1*arpv1a*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MTkxMTkkajM5JGwwJGgw,a view of camp nou stadium in barcelona chosen because i love football and dream of visiting this iconic place,Spain,Sunny,Afternoon,Summer,sightseeing,Nostalgia
https://images.pexels.com/photos/673955/pexels-photo-673955.jpeg?_gl=1*18edac1*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MTk2MDkkajUxJGwwJGgw,a sunny harbor in port de s ller with boats and mountains i chose it because it looks peaceful and beautiful,Spain,Sunny,Afternoon,Summer,sightseeing,Happiness
https://images.pexels.com/photos/34952930/pexels-photo-34952930.jpeg?_gl=1*1h3hdur*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjAyODckajI5JGwwJGgw,a snowy mountain view from glarus i chose it because the winter landscape looks peaceful and magical,Switzerland,Snowy,Afternoon,Winter,sightseeing,Curiosity
https://images.pexels.com/photos/2416653/pexels-photo-2416653.jpeg?_gl=1*141v79o*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjA4ODUkajM5JGwwJGgw,a busy street in dublin with people walking i chose it because it shows the city s lively atmosphere,Ireland,Cloudy,Afternoon,Fall,sightseeing,Curiosity
https://images.pexels.com/photos/1450367/pexels-photo-1450367.jpeg?_gl=1*1uilr1j*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjExMTAkajI5JGwwJGgw,a bright view of the maldives with clear water and a rainbow i chose it because it looks calm and beautiful,Maldives,Cloudy,Morning,Summer,relaxing,Happiness
https://images.pexels.com/photos/164212/pexels-photo-164212.jpeg?_gl=1*qiut2f*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjEzMjEkajEwJGwwJGgw,a view of venice with boats on the canal i chose it because the city looks beautiful and unique,Italy,Sunny,Afternoon,Summer,sightseeing,Curiosity
https://images.pexels.com/photos/3889891/pexels-photo-3889891.jpeg?_gl=1*66pkob*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjE4NDQkajQ4JGwwJGgw,a camel caravan crossing the desert i chose it because the scene looks peaceful and unique,Egypt,Sunny,Afternoon,Summer,sightseeing,Adventure
https://images.pexels.com/photos/4477407/pexels-photo-4477407.jpeg?_gl=1*1rk6xcq*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjIyNTUkajU1JGwwJGgw,a person watching the northern lights in iceland i chose it because the sky looks magical,Iceland,Not Clear,Evening,Winter,sightseeing,Excitement
https://images.pexels.com/photos/3293192/pexels-photo-3293192.jpeg,a row of overwater bungalows with beautiful flowers at their entrance connected by a wooden walkway all above clear turquoise water,Maldives,Sunny,Afternoon,Not Clear,relaxing,Happiness
https://images.pexels.com/photos/3752402/pexels-photo-3752402.jpeg,lush tea fields on a hillside with trees on the left and center mountains with trees in the background,Indonesia,Cloudy,Afternoon,Not Clear,relaxing,Adventure
https://images.pexels.com/photos/3069345/pexels-photo-3069345.jpeg,different modern architectural styles of glassy skyscrapers glowing during night with their reflections shimmering on the water below,Qatar,Not Clear,Evening,Not Clear,sightseeing,Excitement
https://images.pexels.com/photos/30429904/pexels-photo-30429904.jpeg,small ice blocks floating on the water in the foreground with a large empty icy land in the background,"Antarctica (continent, not a country)",Sunny,Afternoon,Not Clear,exploring,Adventure
https://images.pexels.com/photos/33067847/pexels-photo-33067847.jpeg,in the foreground a coastal city of mid rise buildings along green touched hills while distant hills in the background,Albania,Sunny,Afternoon,Not Clear,relaxing,Adventure
https://images.pexels.com/photos/15846814/pexels-photo-15846814.jpeg,a beautiful sunset at an empty desert with distant low rise mountains,Jordan,Sunny,Evening,Not Clear,exploring,Adventure
https://images.pexels.com/photos/34937421/pexels-photo-34937421.jpeg,sunlight shines through a dense rainforest lighting up green moss and a small waterfall in the background,Malaysia,Sunny,Afternoon,Not Clear,exploring,Adventure
https://images.pexels.com/photos/27915282/pexels-photo-27915282.jpeg,white calcium shimmering pools hold turquoise water in the foreground and a green valley with distant high mountains in the background,Turkiye,Sunny,Afternoon,Not Clear,sightseeing,Adventure
https://images.pexels.com/photos/8379613/pexels-photo-8379613.jpeg,an incredible view of a towering mountain with its snowy peaks dominating the scene and lush green slopes below all are reflected in the mirror like water,Pakistan,Cloudy,Afternoon,Not Clear,relaxing,Happiness
https://images.pexels.com/photos/34981839/pexels-photo-34981839.jpeg,the grand mosque in makkah with the kaaba surrounded by pilgrims under a clear blue sky i chose it because visiting for umrah or hajj is one of my biggest spiritual dreams,Saudi Arabia,Sunny,Afternoon,Summer,pilgrimage,Happiness
https://images.pexels.com/photos/1530259/pexels-photo-1530259.jpeg,the eiffel tower in paris on a bright day shot from below against a blue sky i chose it because i dream of experiencing the city s art culture and night views from the tower,France,Sunny,Afternoon,Not clear,sightseeing,Romance
https://images.pexels.com/photos/11565073/pexels-photo-11565073.jpeg,the dome of the rock in the al aqsa mosque compound at golden hour i chose it because it is a deeply important islamic and historical site that i hope to visit one day,Palestine,Sunny,Evening,Spring,sightseeing,Nostalgia
https://images.pexels.com/photos/720254/pexels-photo-720254.jpeg,the ancient rock carved facade of petra in warm sunset light i chose it because its history and desert scenery make it one of the most fascinating places in the world,Jordan,Sunny,Evening,Summer,sightseeing,Curiosity
https://images.pexels.com/photos/1320686/pexels-photo-1320686.jpeg,overwater villas and turquoise sea in the maldives under a bright tropical sky i chose it because it looks like the perfect place to relax by the ocean and enjoy clear water,Maldives,Sunny,Afternoon,Summer,relaxing,Happiness
https://images.pexels.com/photos/29622178/pexels-photo-29622178.jpeg,snow covered peaks of the himalaya mountains rising above the clouds i chose it because i would love to see these dramatic high mountains and feel the fresh cold air,Nepal,Sunny,Morning,Winter,hiking,Adventure
https://images.pexels.com/photos/7688930/pexels-photo-7688930.jpeg,a lone hiker in a red jacket walking through deep snow between tall pine trees i chose it because i like the idea of a quiet winter adventure in a remote snowy landscape,United States,Snowy,Morning,Winter,hiking,Adventure
https://cdn-imgix.headout.com/media/images/ab8e68378cb7254b4ea91aef4bf707d4-This%20is%20a%20Photograph%20of%20Safety%20Measures%20in%20Place.jpg?auto=format&w=1069.6000000000001&h=687.6&q=90&ar=14%3A9&crop=faces&fit=crop,cappadocia s valleys filled with hot air balloons floating above unusual rock formations i chose it because the sunrise balloon ride over this landscape looks like a once in a lifetime experience,Türkiye,Sunny,Morning,Spring,hot-air balloon ride,Adventure
https://images.squarespace-cdn.com/content/v1/5c33451b710699b10e8e4576/1560342488189-O52RK4GSJ8IICVPAYCYG/IMG_3510.jpg?format=2500w,plitvice lakes national park with turquoise lakes waterfalls and green forest i chose it because the wooden trails and clear water make it an ideal place for peaceful nature walks,Croatia,Sunny,Afternoon,Summer,hiking,Happiness
https://www.tripsavvy.com/thmb/m9snGboGwQuhE6wBZT_Pp9YoWH8=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/cathedralsinspainsantiagodecompostela-576c3d92c4e947e68a3eabc106beb79b.jpg ,this image shows the cathedral of santiago de compostela in spain a historic pilgrimage site known for its grand towers and detailed stone architecture i chose this place because it represents culture history and a destination i would love to experience in person,Spain,Cloudy,Morning,Spring,sightseeing,Curiosity
https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2024/03/18170021/matera.jpeg?tr=w-1920 ,this image shows the city of matera in italy with its stone buildings built into the cliffs i chose this place because its unique landscape and old world charm make it feel like stepping into history and adventure,Italy,Cloudy,Evening,Not Clear,nan,Happiness
"https://assets.vogue.com/photos/5aa18ec50ec45c7da912b925/master/w_1920,c_limit/00-story-image-non-skiing-guide-to-tyrol-austria.jpg ",this image shows the tyrol region in the austrian alps known not only for skiing but also for its small towns wellness retreats and rich culture the area blends mountain scenery with historic sites like innsbruck s golden roof i chose this place because it offers both natural beauty and deep cultural history,Austria,Snowy,Afternoon,Winter,sightseeing,Adventure
https://wanderingwagars.com/wp-content/uploads/2024/09/The-Theater-of-Epidaurus-from-above-735x490.jpg ,this image shows the ancient theater of epidaurus in greece a remarkably well preserved amphitheater built around 400 bce the view from the top highlights its perfect circular design and surrounding landscape i chose this place because of its rich history and the unique experience of visiting a unesco world heritage site that still hosts performances today,Greece,Sunny,Afternoon,Summer,hiking,Adventure
https://www.luxurygold.com/lg/wp-content/uploads/2024/11/Large-Touristic-boats-with-tourists-along-the-moat-of-Osaka-Castle-Osaka-Japan-1124676675-768x512.jpg ,this image shows osaka castle in japan surrounded by its wide moat and tour boats the castle s five story structure and huge stone walls highlight its importance in japan s history and unification i chose this place because of its beautiful architecture and the chance to explore one of japan s most iconic landmarks,Japan,Sunny,Afternoon,Spring,sightseeing,Curiosity
https://images.travelandleisureasia.com/wp-content/uploads/sites/3/2023/11/20201128/zermatt.jpg?tr=w-1920 ,this image shows the alpine town of zermatt in switzerland with the matterhorn rising sharply behind the traditional wooden chalets i chose this place because it combines stunning mountain scenery with a peaceful car free village atmosphere making it one of the most iconic spots in the swiss alps,Switzerland,Snowy,Afternoon,Not Clear,nan,Happiness
https://upload.wikimedia.org/wikipedia/commons/a/ab/3Falls_Niagara.jpg ,this image shows niagara falls one of the most famous natural landmarks in the world the powerful waterfalls sit on the border between canada and the united states with horseshoe falls being the largest and most iconic i chose this place because of its incredible natural beauty and the unforgettable sight of the water cascading on such a massive scale,Canada,Sunny,Afternoon,Summer,sightseeing,Excitement
https://www.viriksonholidays.co.uk/theme/uploads/maldives.jpg ,this image shows the maldives with its white sandy beaches turquoise water and overwater villas stretching into the ocean i chose this place because of its peaceful tropical beauty and the chance to enjoy clear seas relaxing resorts and unforgettable island scenery,Maldives,Sunny,Morning,Summer,relaxing,Happiness
https://www.viriksonholidays.co.uk/theme/uploads/paris.jpg ,this image shows the eiffel tower rising above the city of paris one of the most iconic and romantic destinations in the world i chose this place because of its mix of history art food and culture all centered around one of the most recognizable landmarks on earth,France,Not Clear,Evening,Spring,sightseeing,Romance
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/06/be/34/cristo-redentor-creditos.jpg?w=900&h=-1&s=1,this image shows the famous christ the redeemer statue overlooking rio de janeiro from the top of corcovado mountain the massive art deco monument stands with open arms above the city and ocean i chose this place because it is one of the world s most iconic landmarks and offers breathtaking panoramic views of brazil,Brazil,Sunny,Afternoon,Summer,sightseeing,Nostalgia
https://www.rwongphoto.com/images/xl/RW8916.jpg,classic view of a gondola sailing through the canals of venice,Italy,Cloudy,Evening,Fall,sightseeing,Romance
https://wallup.net/wp-content/uploads/2019/09/197411-times-square-new-york-usa-city-cities-neon-lights-traffic-night-yy-1.jpg,a lively new york street capturing the energy of the city,USA,Clear,Evening,Not Clear,city exploration,Excitement
https://www.islamicity.org/wp-content/plugins/blueprint-timthumb/timthumb.php?h=675&q=100&src=https%3A%2F%2Fmedia.islamicity.org%2Fwp-content%2Fuploads%2F2017%2F07%2FiStock-652440104.jpg,al aqsa mosque with its iconic golden dome in jerusalem,Palestine,Sunny,Morning,Spring,cultural visit,Nostalgia
https://www.emirates247.com/polopoly_fs/1.724822.1696478734!/image/image.jpg,burj khalifa standing tall above dubais skyline,UAE,Sunny,Evening,Summer,sightseeing,Excitement
https://evanitravel.com/wp-content/uploads/2023/01/Maldives-Feature-Image.jpg,crystal clear waters and white beaches of maldives,Maldives,Sunny,Afternoon,Summer,relaxing,Romance
https://happytowander.com/wp-content/uploads/Louvre-Museum-Paris-Happy-to-Wander-00464.jpg,a peaceful scene showing a modern glass structure beside an elegant historic building i chose it because the mix of architecture feels inspiring and calming,France,Sunny,Morning,Spring,sightseeing,Curiosty 
https://travelmemo.com/wp-content/uploads/2016/11/Taj-Mahal-Delhi-India.jpg,a magnificent view of a grand white mausoleum beside tranquil water chosen because its beauty and symmetry feel peaceful and timeless,India,Sunny,Afternoon ,Not clear,sightseeing,Wonder 
https://www.femalefirst.co.uk/image-library/square/500/g/golden-gate-bridge-1.jpg,a striking view of an iconic suspension bridge over water chosen because the structures bold lines and open sky evoke a sense of wonder and freedom,United States,Sunny,Afternoon ,Not clear,sightseeing,Excitement
https://travel2next.com/wp-content/uploads/Brazi-Landmarks-Catedral-Metropolitana-Nossa-Senhora-1024x532.jpg,a striking view of a modern cathedral with dramatic architecture i chose it because its bold design and calm surroundings evoke a sense of wonder and real world scale,Brazil,Sunny,Afternoon ,Not clear,sightseeing,Awe
https://travel2next.com/wp-content/uploads/cultural-landmarks-in-malaysia-thean-hou-temple-1024x681.jpg,an ornate brightly colored chinese temple with traditional architecture and red lanterns i chose it because the vibrant design cultural heritage and peaceful surroundings evoke curiosity and respect for multicultural history,Malaysia,Sunny,Afternoon ,Not clear,cultural visit,Curiosty 
https://upload.wikimedia.org/wikipedia/commons/8/85/Tour_Eiffel_Wikimedia_Commons_%28cropped%29.jpg,eiffel tower symbolizing romance and french culture,France,Sunny,Afternoon,Spring,sightseeing,Romance
https://upload.wikimedia.org/wikipedia/commons/2/2f/Treasury_petra_crop.jpeg,petra ancient city carved into red sandstone cliffs,Jordan,Sunny,Afternoon,Summer,exploring,Curiosity
https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Colosseo_2020.jpg/1200px-Colosseo_2020.jpg,colosseum ancient roman amphitheater,Italy,Sunny,Morning,Spring,sightseeing,Curiosity
